"";"ccode2";"year";"month";"varmag";"sdmag";"memag";"EthAl";"date"
"321";205;1989;6;NA;NA;NA;".1206349999999999";"1995"
"322";205;1992;11;NA;NA;NA;".1206349999999999";"1995"
"323";205;1982;11;NA;NA;NA;".1206349999999999";"1995"
"324";205;1969;6;NA;NA;NA;".1206349999999999";"1995"
"325";205;2007;5;0,694352159468439;0,83327796050804;3,86046511627907;".1206349999999999";"1995"
"326";205;1987;2;NA;NA;NA;".1206349999999999";"1995"
"327";205;1981;6;NA;NA;NA;".1206349999999999";"1995"
"328";205;1973;2;NA;NA;NA;".1206349999999999";"1995"
"329";205;2002;5;0,72938443670151;0,854040067386484;3,95238095238095;".1206349999999999";"1995"
"330";205;1948;2;NA;NA;NA;".1206349999999999";"1995"
"331";205;2011;2;0,646733111849391;0,804197184681339;3,86046511627907;".1206349999999999";"1995"
"332";205;1982;2;NA;NA;NA;".1206349999999999";"1995"
"333";205;1957;3;NA;NA;NA;".1206349999999999";"1995"
"334";205;1965;4;NA;NA;NA;".1206349999999999";"1995"
"335";205;1977;6;NA;NA;NA;".1206349999999999";"1995"
"336";205;1961;10;NA;NA;NA;".1206349999999999";"1995"
"337";205;1951;5;NA;NA;NA;".1206349999999999";"1995"
"338";205;1954;4;NA;NA;NA;".1206349999999999";"1995"
"339";210;1956;6;NA;NA;NA;".1053722903125876";"1995"
"340";210;1982;9;NA;NA;NA;".1053722903125876";"1995"
"341";210;1948;7;NA;NA;NA;".1053722903125876";"1995"
"342";210;2002;5;NA;NA;NA;".1053722903125876";"1995"
"343";210;1952;6;NA;NA;NA;".1053722903125876";"1995"
"344";210;2006;11;NA;NA;NA;".1053722903125876";"1995"
"345";210;1972;11;NA;NA;NA;".1053722903125876";"1995"
"346";210;1959;3;NA;NA;NA;".1053722903125876";"1995"
"347";210;2003;1;NA;NA;NA;".1053722903125876";"1995"
"348";210;1963;5;NA;NA;NA;".1053722903125876";"1995"
"349";210;1981;5;NA;NA;NA;".1053722903125876";"1995"
"350";210;1998;5;NA;NA;NA;".1053722903125876";"1995"
"351";210;1994;5;NA;NA;NA;".1053722903125876";"1995"
"352";210;1946;5;NA;NA;NA;".1053722903125876";"1995"
"353";210;1971;4;NA;NA;NA;".1053722903125876";"1995"
"354";210;2012;9;NA;NA;NA;".1053722903125876";"1995"
"355";210;1967;2;NA;NA;NA;".1053722903125876";"1995"
"356";210;1986;5;NA;NA;NA;".1053722903125876";"1995"
"357";210;2017;3;NA;NA;NA;".1053722903125876";"1995"
"358";210;1977;5;NA;NA;NA;".1053722903125876";"1995"
"359";210;1989;9;NA;NA;NA;".1053722903125876";"1995"
"360";210;2010;6;NA;NA;NA;".1053722903125876";"1995"
"361";211;1965;5;NA;NA;NA;".5554";"2001"
"362";211;1978;12;NA;NA;NA;".5554";"2001"
"363";211;1987;12;NA;NA;NA;".5554";"2001"
"364";211;1958;6;NA;NA;NA;".5554";"2001"
"365";211;2003;5;NA;NA;NA;".5554";"2001"
"366";211;1991;11;NA;NA;NA;".5554";"2001"
"367";211;1974;3;NA;NA;NA;".5554";"2001"
"368";211;1949;6;NA;NA;NA;".5554";"2001"
"369";211;1946;2;NA;NA;NA;".5554";"2001"
